id	parliament	year	candidate_name	edate	birth_year	country_birth	occupation	riding_id	riding	province	votes	percent_votes	party_raw	party_minor_group	party_major_group	gov_party_raw	gov_minor_group	gov_major_group	num_candidates	type_elxn	elected	incumbent	gender	lgbtq2_out	indigenousorigins	lawyer	censuscategory	acclaimed	switcher	multiple_candidacy
32864	41	2011	"MEDVEDEV, Artem"	"2011-05-02"			"educator"	48014	"EDMONTON--LEDUC"	"Alberta"	11488	19.329655	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	4	0	0	0
33183	41	2011	"ROBICHAUD, Louis"	"2011-05-02"			"construction worker"	13001	"ACADIE--BATHURST"	"New Brunswick"	7456	16.203764	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	3	1	0	0	0		0	0	7	0	0	0
27708	41	2011	"SCHAEFER, Monika"	"2011-05-02"			"violin teacher/performer"	48028	"YELLOWHEAD"	"Alberta"	2132	5.144043	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0	5	0	0	0
32028	41	2011	"CROCKETT, Greig"	"2011-05-02"			"lawyer"	59018	"OKANAGAN--SHUSWAP"	"British Columbia"	6058	10.68468	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	1	4	0	0	0
31654	41	2011	"ASTERISK, Jule"	"2011-05-02"			"literacy facilitator"	48001	"FORT MCMURRAY--ATHABASCA"	"Alberta"	1374	4.4894624	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	1		0	0	4	0	0	0
31821	41	2011	"BOUTIN, Louise"	"2011-05-02"			"real estate agent"	59032	"VANCOUVER KINGSWAY"	"British Columbia"	1860	3.9719825	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	1		0	0	6	0	0	0
3331	41	2011	"CARR, Adriane"	"2011-05-02"			"politician"	59029	"VANCOUVER CENTRE"	"British Columbia"	9089	15.444613	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	8	1	0	0	1		0	0	10	0	0	0
33354	41	2011	"SPENCE, Alberteen"	"2011-05-02"			"social worker"	46003	"CHURCHILL"	"Manitoba"	471	2.3460848	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	1		1	0	4	0	0	0
6718	41	2011	"FERNANDO, Nao"	"2011-05-02"			"employment Relations officer"	59009	"FLEETWOOD--PORT KELLS"	"British Columbia"	16533	32.82311	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	4	0	0	0
20681	41	2011	"LATENDRESSE, Alexandrine"	"2011-05-02"	1984		"student"	24038	"LOUIS-SAINT-LAURENT"	"Quebec"	22629	39.871376	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	1	0	1		0	0		0	0	0
8538	41	2011	"GROCHOWSKI, Antoni"	"2011-05-02"			"student/architect/realtor"	48007	"CALGARY SOUTHEAST"	"Alberta"	225	0.35617045	"Independent"	"Independent"	"Independent"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	6	0	0	0
28675	41	2011	"ST-CYR, Thierry"	"2011-05-02"			"engineer"	24024	"JEANNE-LE BER"	"Quebec"	12635	24.224472	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	1	0		0	0	2	0	0	0
26262	41	2011	"PROVENZANO, Christian"	"2011-05-02"			"lawyer"	35079	"SAULT STE. MARIE"	"Ontario"	8343	18.86191	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	1	4	0	0	0
5478	41	2011	"DEVRIES, Irma"	"2011-05-02"			"farmer/generator"	35070	"PERTH--WELLINGTON"	"Ontario"	806	1.7370316	"Christian Heritage Party of Canada"	"Christian_Heritage"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	0	8	0	0	0
33223	41	2011	"SADIKALI, Akil"	"2011-05-02"			"software engineer"	35016	"DON VALLEY EAST"	"Ontario"	1114	2.840967	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	2	0	0	0
28205	41	2011	"SIMMS, Scott"	"2011-05-02"	1969		"parliamentarian"	10002	"BONAVISTA--GANDER--GRAND FALLS--WINDSOR"	"Newfoundland and Labrador"	17977	57.69811	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	1	1	0		0	0	10	0	0	0
25573	41	2011	"PENNER, Wes"	"2011-05-02"			"manager"	46001	"BRANDON--SOURIS"	"Manitoba"	1882	5.358007	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	0	0	0	0
32876	41	2011	"MERCIER, Jean-Fran�����ois"	"2011-05-02"			"humorist"	24012	"CHAMBLY--BORDUAS"	"Quebec"	7843	11.326777	"Independent"	"Independent"	"Independent"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	5	0	0	0
32098	41	2011	"DEVITA, Adam"	"2011-05-02"			"engineer"	35075	"RICHMOND HILL"	"Ontario"	8433	16.861279	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	2	0	0	0
33420	41	2011	"TAM, Peter"	"2011-05-02"			"engineer/software analyst"	59007	"PITT MEADOWS--MAPLE RIDGE--MISSION"	"British Columbia"	2629	4.959816	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	2	0	0	0
22107	41	2011	"MAILLET, Paul"	"2011-05-02"			"ethics consultant"	35063	"OTTAWA--ORL�����ANS"	"Ontario"	1839	2.8663611	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	4	0	0	0
22	41	2011	"ABLONCZY, Diane"	"2011-05-02"	1949		"parliamentarian"	48005	"CALGARY--NOSE HILL"	"Alberta"	40384	70.167145	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	1	1	1		0	0	10	0	0	0
31979	41	2011	"CLOUTIER, Fran�����ois"	"2011-05-02"			"interpreter"	35002	"ALGOMA--MANITOULIN--KAPUSKASING"	"Ontario"	5374	14.8281	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	4	0	0	0
7402	41	2011	"GAGNON, Christiane"	"2011-05-02"			"real estate agent"	24052	"QU�����BEC"	"Quebec"	14684	27.962067	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	1	1		0	0	6	0	0	0
31703	41	2011	"BATES, Gail"	"2011-05-02"			"registered nurse"	35061	"OSHAWA"	"Ontario"	1631	3.2148066	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0	3	0	0	0
8981	41	2011	"HARRIS, Dan"	"2011-05-02"	1979		"IT technician"	35084	"SCARBOROUGH SOUTHWEST"	"Ontario"	14119	35.049526	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	1	0	0		0	0	2	0	0	0
33460	41	2011	"THOUIN, Jean"	"2011-05-02"			"executive manager"	24064	"SAINT-JEAN"	"Quebec"	5603	10.664459	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	0	0	0	0
33384	41	2011	"STEWART, Bobbi"	"2011-05-02"			"child protection worker"	35027	"GUELPH"	"Ontario"	9880	16.739805	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	8	1	0	0	1		0	0	4	0	0	0
33652	41	2011	"YATCO, Irene C."	"2011-05-02"			"publisher"	59030	"VANCOUVER EAST"	"British Columbia"	8361	18.900042	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	0	5	0	0	0
33614	41	2011	"WILHELM, Linda"	"2011-05-02"			"homemaker"	13004	"FUNDY ROYAL"	"New Brunswick"	3668	10.055927	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	1		0	0	4	0	0	0
33312	41	2011	"SINGH, George B."	"2011-05-02"			"legal assistant"	35083	"SCARBOROUGH--ROUGE RIVER"	"Ontario"	684	1.4674963	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	1	0	0	0
32758	41	2011	"MACCALLUM, Scott"	"2011-05-02"			"flight coordinator"	62001	"NUNAVUT"	"Nunavut"	160	2.0317461	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	6	0	0	0
31863	41	2011	"BRUCE, Lorne"	"2011-05-02"			"retail"	35038	"KITCHENER--CONESTOGA"	"Ontario"	11665	21.842934	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	6	0	0	0
32432	41	2011	"HENDERSON, Matt"	"2011-05-02"			"teacher"	46014	"WINNIPEG SOUTH CENTRE"	"Manitoba"	218	0.5458324	"Independent"	"Independent"	"Independent"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	4	0	0	0
6077	41	2011	"DUNCAN, Linda"	"2011-05-02"	1949		"parliamentarian"	48018	"EDMONTON--STRATHCONA"	"Alberta"	26093	53.54607	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	1	1	1		0	0	10	0	0	0
31914	41	2011	"CARRIGAN, Brad"	"2011-05-02"			"author non-fiction"	48020	"MACLEOD"	"Alberta"	1754	3.3969207	"Progressive Canadian Party"	"Progressive"	"Progressive"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	5	0	0	0
28654	41	2011	"SPROULE, Brian"	"2011-05-02"			"health care worker"	59002	"BURNABY--DOUGLAS"	"British Columbia"	57	0.11701909	"Marxist-Leninist Party"	"Marxist_Lennist"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	0		0	0	3	0	0	0
32096	41	2011	"DEVINE, Rachelle"	"2011-05-02"			"student"	46006	"KILDONAN--ST. PAUL"	"Manitoba"	11727	30.08543	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0		0	0	0
32314	41	2011	"GIESBRECHT, Jared"	"2011-05-02"			"businessman"	59035	"VICTORIA"	"British Columbia"	7015	11.61097	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	1	0	0	0
14002	41	2011	"JULIAN, Peter"	"2011-05-02"	1962		"parliamentarian"	59003	"BURNABY--NEW WESTMINSTER"	"British Columbia"	22193	49.66766	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	1	1	0		0	0	10	0	0	0
4710	41	2011	"CROWLEY, Hilary"	"2011-05-02"			"physiotherapist"	59022	"PRINCE GEORGE--PEACE RIVER"	"British Columbia"	2301	5.969491	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	0	3	0	0	0
25183	41	2011	"PAQUETTE, Pierre"	"2011-05-02"			"economist"	24025	"JOLIETTE"	"Quebec"	18804	32.902313	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	1	0		0	0	4	0	0	0
32230	41	2011	"FORBES, Andr�����"	"2011-05-02"			"retiree"	24039	"MANICOUAGAN"	"Quebec"	1882	5.602858	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0		0	0	0
31920	41	2011	"CASH, Andrew"	"2011-05-02"	1962		"musician/Journalist"	35015	"DAVENPORT"	"Ontario"	21096	53.742294	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	1	0	0		0	0	5	0	0	0
31897	41	2011	"CAMERON, Aaron"	"2011-05-02"			"commercial mortgage servicer"	35005	"BEACHES--EAST YORK"	"Ontario"	2240	4.602519	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	6	0	0	0
33077	41	2011	"PETERS, Barry"	"2011-05-02"			"communications"	35098	"WELLINGTON--HALTON HILLS"	"Ontario"	9034	16.379295	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	5	0	0	0
33138	41	2011	"RANDALL, Stephen James"	"2011-05-02"			"professor"	48003	"CALGARY CENTRE-NORTH"	"Alberta"	7046	14.002941	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	4	0	0	0
210	41	2011	"ALLI, Mohamed"	"2011-05-02"			"distribution centre associate"	46007	"PORTAGE--LISGAR"	"Manitoba"	3478	9.825136	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	7	0	0	0
33577	41	2011	"WALSH, Wyatt Joseph"	"2011-05-02"			"self-employed, small business"	35087	"STORMONT--DUNDAS--SOUTH GLENGARRY"	"Ontario"	1038	2.1829653	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	1	0	0	0
23559	41	2011	"MEND�����S, Alexandra"	"2011-05-02"			"parliamentarian"	24011	"BROSSARD--LA PRAIRIE"	"Quebec"	16976	27.295237	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	1	1		0	0	10	0	0	0
32874	41	2011	"MENEGAKIS, Costas"	"2011-05-02"	1959		"businessman"	35075	"RICHMOND HILL"	"Ontario"	22078	44.14364	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	1	0	0		0	0	1	0	0	0
29008	41	2011	"STONE, Ray"	"2011-05-02"			"farmer"	48024	"VEGREVILLE--WAINWRIGHT"	"Alberta"	5561	11.335793	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	8	0	0	0
6617	41	2011	"FAST, Ed"	"2011-05-02"	1955		"parliamentarian"	59001	"ABBOTSFORD"	"British Columbia"	32493	65.01981	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	1	1	0		0	0	10	0	0	0
2129	41	2011	"BOUGHEN, Ray"	"2011-05-02"	1937		"parliamentarian"	47005	"PALLISER"	"Saskatchewan"	15850	46.996384	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	1	1	0		0	0	10	0	0	0
32151	41	2011	"DUGUAY, Jules"	"2011-05-02"			"social director"	24019	"GASP�����SIE--�����LES-DE-LA-MADELEINE"	"Quebec"	5533	15.0292	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	1	0	0	0
6955	41	2011	"FONTAINE, Michelle"	"2011-05-02"			"teacher"	24037	"LOUIS-H�����BERT"	"Quebec"	996	1.647125	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0	4	0	0	0
33511	41	2011	"TURNER, Jordan"	"2011-05-02"			"lifeguard and swim instructor"	59004	"CARIBOO--PRINCE GEORGE"	"British Columbia"	204	0.46877155	"Parti Rhinoc�����ros"	"Parti_Rhinoceros"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	0		0	0	6	0	0	0
31907	41	2011	"CARKNER, Andrew"	"2011-05-02"			"engineer"	24075	"WESTMOUNT--VILLE-MARIE"	"Quebec"	1516	3.6729255	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	0		0	0	2	0	0	0
33038	41	2011	"PARANCHOTHY, Gavan"	"2011-05-02"			"broadcaster"	35084	"SCARBOROUGH SOUTHWEST"	"Ontario"	12830	31.849663	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	5	0	0	0
4171	41	2011	"COLLY, Garnet"	"2011-05-02"			"flight attendant"	24067	"SAINT-L�����ONARD--SAINT-MICHEL"	"Quebec"	162	0.44669938	"Marxist-Leninist Party"	"Marxist_Lennist"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	6	0	0	0
10056	41	2011	"JAMES, Roxanne"	"2011-05-02"	1966		"realtor"	35081	"SCARBOROUGH CENTRE"	"Ontario"	13498	35.551926	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	1	0	1		0	0	1	0	0	0
33632	41	2011	"WISE, Allan"	"2011-05-02"			"senior manager"	46011	"WINNIPEG CENTRE"	"Manitoba"	2872	11.065306	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	0	0	0	0
33320	41	2011	"SISSON, Mason Connor Woodruff"	"2011-05-02"			"production manager"	48023	"RED DEER"	"Alberta"	2551	5.1026125	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	0	0	0	0
21218	41	2011	"LEUNG, Ronald"	"2011-05-02"			"minister assistant"	59002	"BURNABY--DOUGLAS"	"British Columbia"	19932	40.919727	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	0		0	0	1	0	0	0
8967	41	2011	"HARQUAIL, Maureen"	"2011-05-02"			"lawyer"	35077	"ST. PAUL'S"	"Ontario"	17864	32.36525	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	1	4	0	0	0
33416	41	2011	"TABBERT, Christine"	"2011-05-02"			"lawyer"	35074	"RENFREW--NIPISSING--PEMBROKE"	"Ontario"	6545	12.733958	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	1	4	0	0	0
7704	41	2011	"G�����LINEAU, Jacques"	"2011-05-02"			"building technician"	24039	"MANICOUAGAN"	"Quebec"	898	2.6734147	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	2	0	0	0
11063	41	2011	"JETHA, Mohamedali"	"2011-05-02"			"retiree"	24033	"LAVAL--LES �����LES"	"Quebec"	7022	13.015997	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	0		0	0		0	0	0
4558	41	2011	"COWLING, John"	"2011-05-02"			"customer service representative"	35070	"PERTH--WELLINGTON"	"Ontario"	2112	4.551626	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	6	0	0	0
7309	41	2011	"FUETEN, Nora"	"2011-05-02"			"retired"	35009	"BRANT"	"Ontario"	1858	3.239982	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0		0	0	0
32384	41	2011	"HAMILTON, William"	"2011-05-02"			"communications consultant"	48006	"CALGARY CENTRE"	"Alberta"	4889	9.929928	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	5	0	0	0
21536	41	2011	"LOW, Ken"	"2011-05-02"			"retired"	59002	"BURNABY--DOUGLAS"	"British Columbia"	5451	11.190721	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	0		0	0		0	0	0
33293	41	2011	"SHELLEY, Eric"	"2011-05-02"			"student"	35034	"HURON--BRUCE"	"Ontario"	1455	2.7328563	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0		0	0	0
31868	41	2011	"BRYCE, Daniel"	"2011-05-02"			"postal clerk"	59001	"ABBOTSFORD"	"British Columbia"	2138	4.2782245	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	1	0	0	0
33528	41	2011	"VAN SCHIE, Roseanne"	"2011-05-02"			"economic  development  agent"	35074	"RENFREW--NIPISSING--PEMBROKE"	"Ontario"	877	1.706292	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	0	1	0	0	0
8578	41	2011	"GUAY, Monique"	"2011-05-02"			"parliamentarian"	24059	"RIVI�����RE-DU-NORD"	"Quebec"	15105	28.20781	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	1	1		0	0	10	0	0	0
21926	41	2011	"MACKLING, A.H."	"2011-05-02"			"lawyer"	46008	"PROVENCHER"	"Manitoba"	7051	17.89367	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	1	4	0	0	0
27725	41	2011	"SCHELLENBERGER, Gary"	"2011-05-02"	1943		"parliamentarian"	35070	"PERTH--WELLINGTON"	"Ontario"	25281	54.483738	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	1	1	0		0	0	10	0	0	0
9532	41	2011	"HOFFMAN, Rachel"	"2011-05-02"			"graphic designer"	24045	"NOTRE-DAME-DE-GR�����CE--LACHINE"	"Quebec"	131	0.29008615	"Marxist-Leninist Party"	"Marxist_Lennist"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	1		0	0	5	0	0	0
32281	41	2011	"GALLANT, Guy"	"2011-05-02"			"executive  assistant"	11003	"EGMONT"	"Prince Edward Island"	5997	31.311022	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	1	0	0	0
26861	41	2011	"RITZ, Gerry"	"2011-05-02"	1951		"parliamentarian"	47001	"BATTLEFORDS--LLOYDMINSTER"	"Saskatchewan"	19203	66.89775	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	1	1	0		0	0	10	0	0	0
32226	41	2011	"FONSECA, Peter"	"2011-05-02"			"parliamentarian (Provincial)"	35048	"MISSISSAUGA EAST--COOKSVILLE"	"Ontario"	18120	38.532696	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	10	0	0	0
32488	41	2011	"INSANG, Josh"	"2011-05-02"			"student"	35099	"WHITBY--OSHAWA"	"Ontario"	198	0.30823356	"Libertarian Party of Canada"	"Libertarian"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0		0	0	0
2709	41	2011	"BRUNELLE, Paule"	"2011-05-02"			"parliamentarian"	24072	"TROIS-RIVI�����RES"	"Quebec"	11987	23.80073	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	1	1		0	0	10	0	0	0
31851	41	2011	"BROWN, Al"	"2011-05-02"			"labour relations officer"	48002	"CALGARY EAST"	"Alberta"	4894	14.119616	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	1	0	0	0
32329	41	2011	"GLAVAN, Jim"	"2011-05-02"			"custodian"	35047	"MISSISSAUGA--BRAMPTON SOUTH"	"Ontario"	9465	17.910194	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	6	0	0	0
33314	41	2011	"SINGH, Jagmeet"	"2011-05-02"			"lawyer"	35006	"BRAMALEA--GORE--MALTON"	"Ontario"	19368	33.51097	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	1	4	0	0	0
32818	41	2011	"MATEJICKA, Ann"	"2011-05-02"			"senior communications advisor"	46012	"WINNIPEG NORTH"	"Manitoba"	6701	26.353876	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	0	4	0	0	0
163	41	2011	"ALGHABRA, Omar"	"2011-05-02"			"engineer"	35049	"MISSISSAUGA--ERINDALE"	"Ontario"	21541	33.947426	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	2	0	0	0
4909	41	2011	"DANDENAULT, Christine"	"2011-05-02"			"secretary"	24021	"HOCHELAGA"	"Quebec"	143	0.3087086	"Marxist-Leninist Party"	"Marxist_Lennist"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	8	1	0	0	1		0	0	1	0	0	0
33243	41	2011	"SANTOS, Nelson"	"2011-05-02"			"newspaper editor/ Realtor"	35021	"ESSEX"	"Ontario"	7465	14.165892	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	5	0	0	0
22357	41	2011	"MARLATT, Brian"	"2011-05-02"			"freelance writer"	59027	"SOUTH SURREY--WHITE ROCK--CLOVERDALE"	"British Columbia"	228	0.38879985	"Progressive Canadian Party"	"Progressive"	"Progressive"	"Conservative Party of Canada"	"Conservative"	"Conservative"	9	1	0	0	0		0	0	5	0	0	0
33642	41	2011	"WOOD, Marilyn"	"2011-05-02"			"small business owner"	35092	"TIMMINS--JAMES BAY"	"Ontario"	5230	15.744476	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	1		0	0	0	0	0	0
33074	41	2011	"PERRIER, Dennis"	"2011-05-02"			"retired teacher"	48021	"MEDICINE HAT"	"Alberta"	5616	13.079933	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0		0	0	0
